2026-03-27 15:09:39,592 - INFO - train.py:267 - det3d_loss_cls_0:0.1198; det3d_loss_box_0:22.2570; det3d_loss_cns_0:0.1059; det3d_loss_yns_0:0.1416; det3d_loss_cls_1:0.1162; det3d_loss_box_1:18.0849; det3d_loss_cns_1:0.1878; det3d_loss_yns_1:0.1444; det3d_loss_cls_2:0.1187; det3d_loss_box_2:18.3262; det3d_loss_cns_2:0.1476; det3d_loss_yns_2:0.1468;
2026-03-27 15:10:04,543 - INFO - train.py:267 - det3d_loss_cls_0:0.1285; det3d_loss_box_0:11.8437; det3d_loss_cns_0:0.1634; det3d_loss_yns_0:0.1499; det3d_loss_cls_1:0.1308; det3d_loss_box_1:9.0186; det3d_loss_cns_1:0.2193; det3d_loss_yns_1:0.1535; det3d_loss_cls_2:0.1311; det3d_loss_box_2:8.9260; det3d_loss_cns_2:0.2385; det3d_loss_yns_2:0.1554;
2026-03-27 15:10:29,566 - INFO - train.py:267 - det3d_loss_cls_0:0.1317; det3d_loss_box_0:21.1304; det3d_loss_cns_0:0.1306; det3d_loss_yns_0:0.1463; det3d_loss_cls_1:0.1249; det3d_loss_box_1:16.2328; det3d_loss_cns_1:0.1815; det3d_loss_yns_1:0.1499; det3d_loss_cls_2:0.1314; det3d_loss_box_2:15.3343; det3d_loss_cns_2:0.1785; det3d_loss_yns_2:0.1509;
2026-03-27 15:10:57,612 - INFO - train.py:267 - det3d_loss_cls_0:0.1488; det3d_loss_box_0:11.3711; det3d_loss_cns_0:0.1696; det3d_loss_yns_0:0.1458; det3d_loss_cls_1:0.1469; det3d_loss_box_1:11.0932; det3d_loss_cns_1:0.1930; det3d_loss_yns_1:0.1716; det3d_loss_cls_2:0.1496; det3d_loss_box_2:11.8229; det3d_loss_cns_2:0.1825; det3d_loss_yns_2:0.1748;
2026-03-27 15:11:22,676 - INFO - train.py:267 - det3d_loss_cls_0:0.1350; det3d_loss_box_0:23.6212; det3d_loss_cns_0:0.0935; det3d_loss_yns_0:0.1290; det3d_loss_cls_1:0.1297; det3d_loss_box_1:17.9169; det3d_loss_cns_1:0.1428; det3d_loss_yns_1:0.1420; det3d_loss_cls_2:0.1334; det3d_loss_box_2:16.2881; det3d_loss_cns_2:0.1629; det3d_loss_yns_2:0.1504;
2026-03-27 15:11:47,689 - INFO - train.py:267 - det3d_loss_cls_0:0.1452; det3d_loss_box_0:15.1697; det3d_loss_cns_0:0.1525; det3d_loss_yns_0:0.1562; det3d_loss_cls_1:0.1401; det3d_loss_box_1:13.1545; det3d_loss_cns_1:0.1485; det3d_loss_yns_1:0.1665; det3d_loss_cls_2:0.1400; det3d_loss_box_2:14.8440; det3d_loss_cns_2:0.1746; det3d_loss_yns_2:0.1651;
2026-03-27 15:12:13,058 - INFO - train.py:267 - det3d_loss_cls_0:0.1383; det3d_loss_box_0:13.6461; det3d_loss_cns_0:0.1447; det3d_loss_yns_0:0.1418; det3d_loss_cls_1:0.1280; det3d_loss_box_1:10.3728; det3d_loss_cns_1:0.1955; det3d_loss_yns_1:0.1478; det3d_loss_cls_2:0.1360; det3d_loss_box_2:10.5964; det3d_loss_cns_2:0.2671; det3d_loss_yns_2:0.1516;
2026-03-27 15:12:49,746 - INFO - train.py:267 - det3d_loss_cls_0:0.1361; det3d_loss_box_0:13.2645; det3d_loss_cns_0:0.2037; det3d_loss_yns_0:0.1369; det3d_loss_cls_1:0.1294; det3d_loss_box_1:10.7082; det3d_loss_cns_1:0.2224; det3d_loss_yns_1:0.1391; det3d_loss_cls_2:0.1308; det3d_loss_box_2:11.2362; det3d_loss_cns_2:0.1669; det3d_loss_yns_2:0.1357;
2026-03-27 15:13:15,096 - INFO - train.py:267 - det3d_loss_cls_0:0.1267; det3d_loss_box_0:11.4603; det3d_loss_cns_0:0.2041; det3d_loss_yns_0:0.1448; det3d_loss_cls_1:0.1247; det3d_loss_box_1:11.7143; det3d_loss_cns_1:0.2148; det3d_loss_yns_1:0.1346; det3d_loss_cls_2:0.1225; det3d_loss_box_2:14.4134; det3d_loss_cns_2:0.1297; det3d_loss_yns_2:0.1342;
2026-03-27 15:13:40,134 - INFO - train.py:267 - det3d_loss_cls_0:0.1573; det3d_loss_box_0:10.7501; det3d_loss_cns_0:0.2002; det3d_loss_yns_0:0.1459; det3d_loss_cls_1:0.1550; det3d_loss_box_1:10.6434; det3d_loss_cns_1:0.1932; det3d_loss_yns_1:0.1473; det3d_loss_cls_2:0.1546; det3d_loss_box_2:10.4133; det3d_loss_cns_2:0.2367; det3d_loss_yns_2:0.1465;
2026-03-27 15:14:05,067 - INFO - train.py:267 - det3d_loss_cls_0:0.1406; det3d_loss_box_0:11.4464; det3d_loss_cns_0:0.2144; det3d_loss_yns_0:0.1335; det3d_loss_cls_1:0.1332; det3d_loss_box_1:8.6553; det3d_loss_cns_1:0.2714; det3d_loss_yns_1:0.1398; det3d_loss_cls_2:0.1369; det3d_loss_box_2:9.5873; det3d_loss_cns_2:0.2283; det3d_loss_yns_2:0.1538;
2026-03-27 15:14:30,302 - INFO - train.py:267 - det3d_loss_cls_0:0.1347; det3d_loss_box_0:17.1983; det3d_loss_cns_0:0.1403; det3d_loss_yns_0:0.1407; det3d_loss_cls_1:0.1305; det3d_loss_box_1:14.3538; det3d_loss_cns_1:0.2065; det3d_loss_yns_1:0.1476; det3d_loss_cls_2:0.1329; det3d_loss_box_2:13.8260; det3d_loss_cns_2:0.1666; det3d_loss_yns_2:0.1443;
2026-03-27 15:14:55,299 - INFO - train.py:267 - det3d_loss_cls_0:0.1085; det3d_loss_box_0:15.1272; det3d_loss_cns_0:0.1362; det3d_loss_yns_0:0.1333; det3d_loss_cls_1:0.1022; det3d_loss_box_1:12.4995; det3d_loss_cns_1:0.1759; det3d_loss_yns_1:0.1405; det3d_loss_cls_2:0.0956; det3d_loss_box_2:14.0036; det3d_loss_cns_2:0.1829; det3d_loss_yns_2:0.1361;
2026-03-27 15:15:20,424 - INFO - train.py:267 - det3d_loss_cls_0:0.1258; det3d_loss_box_0:15.8695; det3d_loss_cns_0:0.1595; det3d_loss_yns_0:0.1472; det3d_loss_cls_1:0.1243; det3d_loss_box_1:13.7866; det3d_loss_cns_1:0.1749; det3d_loss_yns_1:0.1520; det3d_loss_cls_2:0.1197; det3d_loss_box_2:14.9032; det3d_loss_cns_2:0.1567; det3d_loss_yns_2:0.1514;
2026-03-27 15:15:45,582 - INFO - train.py:267 - det3d_loss_cls_0:0.1269; det3d_loss_box_0:18.4813; det3d_loss_cns_0:0.1451; det3d_loss_yns_0:0.1412; det3d_loss_cls_1:0.1260; det3d_loss_box_1:14.8107; det3d_loss_cns_1:0.1796; det3d_loss_yns_1:0.1366; det3d_loss_cls_2:0.1274; det3d_loss_box_2:13.9997; det3d_loss_cns_2:0.1714; det3d_loss_yns_2:0.1389;
2026-03-27 15:16:10,844 - INFO - train.py:267 - det3d_loss_cls_0:0.1058; det3d_loss_box_0:14.5844; det3d_loss_cns_0:0.1665; det3d_loss_yns_0:0.1350; det3d_loss_cls_1:0.1237; det3d_loss_box_1:11.7833; det3d_loss_cns_1:0.2217; det3d_loss_yns_1:0.1486; det3d_loss_cls_2:0.1213; det3d_loss_box_2:12.2056; det3d_loss_cns_2:0.2229; det3d_loss_yns_2:0.1517;
2026-03-27 15:16:35,970 - INFO - train.py:267 - det3d_loss_cls_0:0.1031; det3d_loss_box_0:13.8945; det3d_loss_cns_0:0.1786; det3d_loss_yns_0:0.1294; det3d_loss_cls_1:0.1119; det3d_loss_box_1:11.3392; det3d_loss_cns_1:0.2210; det3d_loss_yns_1:0.1358; det3d_loss_cls_2:0.1104; det3d_loss_box_2:12.2110; det3d_loss_cns_2:0.2069; det3d_loss_yns_2:0.1422;
2026-03-27 15:17:12,787 - INFO - train.py:267 - det3d_loss_cls_0:0.1161; det3d_loss_box_0:14.7610; det3d_loss_cns_0:0.1680; det3d_loss_yns_0:0.1383; det3d_loss_cls_1:0.1185; det3d_loss_box_1:11.7332; det3d_loss_cns_1:0.1914; det3d_loss_yns_1:0.1435; det3d_loss_cls_2:0.1168; det3d_loss_box_2:11.8713; det3d_loss_cns_2:0.1798; det3d_loss_yns_2:0.1402;
2026-03-27 15:17:37,849 - INFO - train.py:267 - det3d_loss_cls_0:0.1451; det3d_loss_box_0:11.6627; det3d_loss_cns_0:0.1645; det3d_loss_yns_0:0.1453; det3d_loss_cls_1:0.1519; det3d_loss_box_1:11.2295; det3d_loss_cns_1:0.1751; det3d_loss_yns_1:0.1392; det3d_loss_cls_2:0.1515; det3d_loss_box_2:11.7974; det3d_loss_cns_2:0.1847; det3d_loss_yns_2:0.1493;
2026-03-27 15:18:02,887 - INFO - train.py:267 - det3d_loss_cls_0:0.1286; det3d_loss_box_0:12.7530; det3d_loss_cns_0:0.1484; det3d_loss_yns_0:0.1334; det3d_loss_cls_1:0.1314; det3d_loss_box_1:10.4278; det3d_loss_cns_1:0.2232; det3d_loss_yns_1:0.1313; det3d_loss_cls_2:0.1293; det3d_loss_box_2:11.1873; det3d_loss_cns_2:0.2463; det3d_loss_yns_2:0.1307;
2026-03-27 15:18:28,161 - INFO - train.py:267 - det3d_loss_cls_0:0.1665; det3d_loss_box_0:14.5589; det3d_loss_cns_0:0.1689; det3d_loss_yns_0:0.1435; det3d_loss_cls_1:0.1615; det3d_loss_box_1:14.0066; det3d_loss_cns_1:0.1860; det3d_loss_yns_1:0.1514; det3d_loss_cls_2:0.1598; det3d_loss_box_2:15.1068; det3d_loss_cns_2:0.1426; det3d_loss_yns_2:0.1524;
2026-03-27 15:18:53,550 - INFO - train.py:267 - det3d_loss_cls_0:0.1332; det3d_loss_box_0:17.6042; det3d_loss_cns_0:0.1453; det3d_loss_yns_0:0.1342; det3d_loss_cls_1:0.1329; det3d_loss_box_1:16.1467; det3d_loss_cns_1:0.1516; det3d_loss_yns_1:0.1433; det3d_loss_cls_2:0.1317; det3d_loss_box_2:16.9561; det3d_loss_cns_2:0.1239; det3d_loss_yns_2:0.1453;
2026-03-27 15:19:18,792 - INFO - train.py:267 - det3d_loss_cls_0:0.1212; det3d_loss_box_0:17.1148; det3d_loss_cns_0:0.1738; det3d_loss_yns_0:0.1434; det3d_loss_cls_1:0.1244; det3d_loss_box_1:13.9579; det3d_loss_cns_1:0.1695; det3d_loss_yns_1:0.1427; det3d_loss_cls_2:0.1302; det3d_loss_box_2:14.7269; det3d_loss_cns_2:0.1200; det3d_loss_yns_2:0.1555;
2026-03-27 15:19:43,995 - INFO - train.py:267 - det3d_loss_cls_0:0.1601; det3d_loss_box_0:12.8465; det3d_loss_cns_0:0.1396; det3d_loss_yns_0:0.1501; det3d_loss_cls_1:0.1579; det3d_loss_box_1:11.6090; det3d_loss_cns_1:0.2102; det3d_loss_yns_1:0.1537; det3d_loss_cls_2:0.1577; det3d_loss_box_2:12.2340; det3d_loss_cns_2:0.2088; det3d_loss_yns_2:0.1624;
2026-03-27 15:20:09,298 - INFO - train.py:267 - det3d_loss_cls_0:0.1280; det3d_loss_box_0:13.7307; det3d_loss_cns_0:0.1135; det3d_loss_yns_0:0.1505; det3d_loss_cls_1:0.1335; det3d_loss_box_1:12.6429; det3d_loss_cns_1:0.1786; det3d_loss_yns_1:0.1593; det3d_loss_cls_2:0.1344; det3d_loss_box_2:14.1251; det3d_loss_cns_2:0.1878; det3d_loss_yns_2:0.1513;
2026-03-27 15:20:34,577 - INFO - train.py:267 - det3d_loss_cls_0:0.1283; det3d_loss_box_0:10.8469; det3d_loss_cns_0:0.1975; det3d_loss_yns_0:0.1344; det3d_loss_cls_1:0.1298; det3d_loss_box_1:9.6985; det3d_loss_cns_1:0.1660; det3d_loss_yns_1:0.1381; det3d_loss_cls_2:0.1290; det3d_loss_box_2:8.5757; det3d_loss_cns_2:0.2715; det3d_loss_yns_2:0.1411;
2026-03-27 15:20:59,962 - INFO - train.py:267 - det3d_loss_cls_0:0.1373; det3d_loss_box_0:12.1150; det3d_loss_cns_0:0.1676; det3d_loss_yns_0:0.1552; det3d_loss_cls_1:0.1398; det3d_loss_box_1:10.8427; det3d_loss_cns_1:0.2000; det3d_loss_yns_1:0.1515; det3d_loss_cls_2:0.1391; det3d_loss_box_2:11.2031; det3d_loss_cns_2:0.2034; det3d_loss_yns_2:0.1524;
2026-03-27 15:21:36,331 - INFO - train.py:267 - det3d_loss_cls_0:0.1424; det3d_loss_box_0:17.2960; det3d_loss_cns_0:0.1585; det3d_loss_yns_0:0.1353; det3d_loss_cls_1:0.1373; det3d_loss_box_1:15.1771; det3d_loss_cns_1:0.1697; det3d_loss_yns_1:0.1398; det3d_loss_cls_2:0.1373; det3d_loss_box_2:14.5310; det3d_loss_cns_2:0.2085; det3d_loss_yns_2:0.1433;
